UID,Institution,Applican ID,PEP,Criminal,Expected employment key,Expected occupation key
50703,TW,41045,NULL,NULL,C,031
50725,CAYMAN,41067,NULL,NULL,C,047
50727,TW,41069,NULL,NULL,C,003
50738,CAYMAN,41080,NULL,NULL,C,003
50754,CAYMAN,41096,NULL,NULL,C,003
50766,TW,41108,NULL,NULL,C,057
50806,CAYMAN,41148,NULL,NULL,C,003
50807,CAYMAN,41149,NULL,NULL,C,031
50808,CAYMAN,41150,NULL,NULL,C,047
50809,CAYMAN,41151,NULL,NULL,C,031
50845,TW,41187,NULL,NULL,C,055
50858,TW,41200,NULL,NULL,C,066
50886,TW,41228,NULL,NULL,C,003
50932,CAYMAN,41274,NULL,NULL,C,047
50934,CAYMAN,41276,NULL,NULL,C,047
50941,CAYMAN,41283,NULL,NULL,C,004
50956,TW,41298,NULL,NULL,C,066
50968,CAYMAN,41310,NULL,NULL,C,062
50988,TW,41330,NULL,NULL,C,031
51001,TW,41343,NULL,NULL,C,027
51004,CAYMAN,41346,NULL,NULL,C,055
51009,CAYMAN,41351,NULL,NULL,C,004
51011,TW,41353,NULL,NULL,C,015
51027,TW,41369,NULL,NULL,C,015
51053,CAYMAN,41395,NULL,NULL,C,003
51073,CAYMAN,41415,NULL,NULL,C,047
51080,TW,41422,NULL,NULL,C,057
51092,CAYMAN,41434,NULL,NULL,C,047
51093,CAYMAN,41435,NULL,NULL,C,066
51100,TW,41442,NULL,NULL,C,003
51123,CAYMAN,41465,NULL,NULL,C,062
51129,TW,41471,NULL,NULL,C,015
51145,TW,41487,NULL,NULL,C,066
51155,TW,41497,NULL,NULL,C,062
51158,TW,41500,NULL,NULL,C,003
51186,TW,41528,NULL,NULL,C,047
51194,TW,41536,NULL,NULL,C,003
51203,TW,41545,NULL,NULL,C,047
51228,TW,41570,NULL,NULL,C,047
51259,CAYMAN,41601,NULL,NULL,C,047
51264,TW,41606,NULL,NULL,C,066
51272,CAYMAN,41614,NULL,NULL,C,031
51302,TW,41644,NULL,NULL,C,027
51315,CAYMAN,41657,NULL,NULL,C,071
51316,TW,41658,NULL,NULL,C,015
51362,TW,41704,NULL,NULL,C,047
51372,TW,41714,NULL,NULL,C,015
51380,TW,41722,NULL,NULL,C,066
51416,CAYMAN,41758,NULL,NULL,C,031
51427,TW,41769,NULL,NULL,C,027
51428,TW,41770,NULL,NULL,C,066
51444,CAYMAN,41786,NULL,NULL,C,047
51452,TW,41794,NULL,NULL,C,066
51453,TW,41795,NULL,NULL,C,027
51468,CAYMAN,41810,NULL,NULL,C,047
51484,TW,41826,NULL,NULL,C,047
51499,CAYMAN,41841,NULL,NULL,C,001
51501,TW,41843,NULL,NULL,C,055
51507,TW,41849,NULL,NULL,C,003
51534,TW,41876,NULL,NULL,C,015
51543,TW,41885,NULL,NULL,C,062
51566,CAYMAN,41908,NULL,NULL,C,047
51570,TW,41912,NULL,NULL,C,047
51586,CAYMAN,41928,NULL,NULL,C,047
51592,TW,41934,NULL,NULL,C,029
51609,TW,41951,NULL,NULL,C,003
51611,CAYMAN,41953,NULL,NULL,C,047
51621,TW,41963,NULL,NULL,C,003
51623,CAYMAN,41965,NULL,NULL,C,047
51629,TW,41971,NULL,NULL,C,027
51652,TW,41994,NULL,NULL,C,003
51653,CAYMAN,41995,NULL,NULL,C,015
51658,TW,42000,NULL,NULL,C,015
51662,CAYMAN,42004,NULL,NULL,C,047
51669,TW,42011,NULL,NULL,C,053
51694,TW,42036,NULL,NULL,C,001
51711,TW,42053,NULL,NULL,C,031
51717,CAYMAN,42059,NULL,NULL,C,003
51726,CAYMAN,42068,NULL,NULL,C,071
51732,TW,42074,NULL,NULL,C,003
51734,CAYMAN,42076,NULL,NULL,C,003
51738,CAYMAN,42080,NULL,NULL,C,015
51739,CAYMAN,42081,NULL,NULL,C,066
51750,TW,42092,NULL,NULL,C,015
51758,CAYMAN,42100,NULL,NULL,C,003
51770,TW,42112,NULL,NULL,C,003
51777,TW,42119,NULL,NULL,C,015
51809,CAYMAN,42151,NULL,NULL,C,062
51843,TW,42185,NULL,NULL,C,047
51845,CAYMAN,42187,NULL,NULL,C,057
51851,TW,42193,NULL,NULL,C,003
51879,CAYMAN,42221,NULL,NULL,C,062
51887,TW,42229,NULL,NULL,C,047
51923,TW,42265,NULL,NULL,C,066
51940,CAYMAN,42282,NULL,NULL,C,021
51970,TW,42312,NULL,NULL,C,003
51983,TW,42325,NULL,NULL,C,066
51984,CAYMAN,42326,NULL,NULL,C,071
51990,TW,42332,NULL,NULL,C,015
52025,TW,42367,NULL,NULL,C,021
52032,TW,42374,NULL,NULL,C,015
52036,CAYMAN,42378,NULL,NULL,C,003
52047,CAYMAN,42389,NULL,NULL,C,001
52083,CAYMAN,42425,NULL,NULL,C,071
52093,TW,42435,NULL,NULL,C,015
52127,CAYMAN,42469,NULL,NULL,C,057
52193,TW,42535,NULL,NULL,C,047
52209,CAYMAN,42551,NULL,NULL,C,047
52219,TW,42561,NULL,NULL,C,003
52260,TW,42602,NULL,NULL,C,037
52274,TW,42616,NULL,NULL,C,015
52280,TW,42622,NULL,NULL,C,001
52295,TW,42637,NULL,NULL,C,027
52307,TW,42649,NULL,NULL,C,015
52351,CAYMAN,42693,NULL,NULL,C,029
52359,TW,42701,NULL,NULL,C,027
52373,TW,42715,NULL,NULL,C,047
52382,TW,42724,NULL,NULL,C,059
52389,TW,42731,NULL,NULL,C,058
52393,TW,42735,NULL,NULL,C,015
52407,TW,42749,NULL,NULL,C,015
52421,TW,42763,NULL,NULL,C,015
52422,CAYMAN,42764,NULL,NULL,C,003
52428,TW,42770,NULL,NULL,C,015
52442,TW,42784,NULL,NULL,C,015
52482,TW,42824,NULL,NULL,C,031
52486,CAYMAN,42828,NULL,NULL,C,004
52492,TW,42834,NULL,NULL,C,058
52497,TW,42839,NULL,NULL,C,062
52562,TW,42904,NULL,NULL,C,004
52632,TW,42974,NULL,NULL,C,047
52637,TW,42979,NULL,NULL,C,053
52650,TW,42992,NULL,NULL,C,015
52688,CAYMAN,43030,NULL,NULL,C,029
52698,TW,43040,NULL,NULL,C,031
52700,TW,43042,NULL,NULL,C,047
52713,CAYMAN,43055,NULL,NULL,C,071
52718,TW,43060,NULL,NULL,C,047
52723,TW,43065,NULL,NULL,C,047
52745,CAYMAN,43087,NULL,NULL,C,059
52752,TW,43094,NULL,NULL,C,047
52755,TW,43097,NULL,NULL,C,001
52763,TW,43105,NULL,NULL,C,052
52792,CAYMAN,43134,NULL,NULL,C,047
52815,TW,43157,NULL,NULL,C,004
52824,TW,43166,NULL,NULL,C,037
52833,TW,43175,NULL,NULL,C,009
52860,TW,43202,NULL,NULL,C,031
52862,TW,43204,NULL,NULL,C,009
52891,TW,43233,NULL,NULL,C,066
52904,CAYMAN,43246,NULL,NULL,C,055
52908,TW,43250,NULL,NULL,C,031
52909,TW,43251,NULL,NULL,C,047
52921,TW,43263,NULL,NULL,C,003
52924,TW,43266,NULL,NULL,C,003
52934,TW,43276,NULL,NULL,C,047
52936,TW,43278,NULL,NULL,C,066
52945,TW,43287,NULL,NULL,C,047
52976,TW,43318,NULL,NULL,C,027
52987,TW,43329,NULL,NULL,C,003
52996,TW,43338,NULL,NULL,C,062
53057,CAYMAN,43399,NULL,NULL,C,047
53079,TW,43421,NULL,NULL,C,003
53114,TW,43456,NULL,NULL,C,015
53121,CAYMAN,43463,NULL,NULL,C,001
53128,TW,43470,NULL,NULL,C,003
53134,CAYMAN,43476,NULL,NULL,C,009
53148,TW,43490,NULL,NULL,C,015
53151,TW,43493,NULL,NULL,C,047
53180,CAYMAN,43522,NULL,NULL,C,003
53197,CAYMAN,43539,NULL,NULL,C,003
53199,TW,43541,NULL,NULL,C,003
53206,TW,43548,NULL,NULL,C,047
53224,CAYMAN,43566,NULL,NULL,C,003
53233,CAYMAN,43575,NULL,NULL,C,029
53235,CAYMAN,43577,NULL,NULL,C,058
53236,CAYMAN,43578,NULL,NULL,C,001
53238,CAYMAN,43580,NULL,NULL,C,047
53241,CAYMAN,43583,NULL,NULL,C,047
53242,CAYMAN,43584,NULL,NULL,C,047
53243,CAYMAN,43585,NULL,NULL,C,047
53254,TW,43596,NULL,NULL,C,009
53260,TW,43602,NULL,NULL,C,027
53285,TW,43627,NULL,NULL,C,062
53290,TW,43632,NULL,NULL,C,047
53291,CAYMAN,43633,NULL,NULL,C,009
53317,TW,43659,NULL,NULL,C,037
53321,TW,43663,NULL,NULL,C,066
53340,TW,43682,NULL,NULL,C,003
53344,CAYMAN,43686,NULL,NULL,C,047
53358,TW,43700,NULL,NULL,C,009
53362,TW,43704,NULL,NULL,C,058
53399,TW,43741,NULL,NULL,C,031
53405,TW,43747,NULL,NULL,C,021
53408,CAYMAN,43750,NULL,NULL,C,071
53412,CAYMAN,43754,NULL,NULL,C,001
53413,TW,43755,NULL,NULL,C,015
53422,TW,43764,NULL,NULL,C,053
53429,TW,43771,NULL,NULL,C,001
53439,CAYMAN,43781,NULL,NULL,C,021
53505,TW,43847,NULL,NULL,C,004
53507,TW,43849,NULL,NULL,C,029
53509,TW,43851,NULL,NULL,C,062
53514,TW,43856,NULL,NULL,C,047
53520,TW,43862,NULL,NULL,C,031
53522,TW,43864,NULL,NULL,C,021
53529,CAYMAN,43871,NULL,NULL,C,047
53556,TW,43898,NULL,NULL,C,047
53562,TW,43904,NULL,NULL,C,004
53568,TW,43910,NULL,NULL,C,031
53573,CAYMAN,43915,NULL,NULL,C,003
53596,TW,43938,NULL,NULL,C,066
53646,TW,43988,NULL,NULL,C,015
53654,CAYMAN,43996,NULL,NULL,C,071
53674,TW,44016,NULL,NULL,C,047
53687,CAYMAN,44029,NULL,NULL,C,062
53708,TW,44050,NULL,NULL,C,047
53741,TW,44083,NULL,NULL,C,052
53761,TW,44103,NULL,NULL,C,062
53774,TW,44116,NULL,NULL,C,027
53811,TW,44153,NULL,NULL,C,015
53819,TW,44161,NULL,NULL,C,003
53826,TW,44168,NULL,NULL,C,003
53827,CAYMAN,44169,NULL,NULL,C,071
53844,TW,44186,NULL,NULL,C,066
53864,TW,44206,NULL,NULL,C,009
53870,TW,44212,NULL,NULL,C,058
53871,TW,44213,NULL,NULL,C,047
53872,TW,44214,NULL,NULL,C,015
53913,CAYMAN,44255,NULL,NULL,C,047
53939,TW,44281,NULL,NULL,C,015
53978,TW,44320,NULL,NULL,C,047
53981,TW,44323,NULL,NULL,C,047
53999,CAYMAN,44341,NULL,NULL,C,015
54001,TW,44343,NULL,NULL,C,055
54003,TW,44345,NULL,NULL,C,015
54020,TW,44362,NULL,NULL,C,057
54066,TW,44408,NULL,NULL,C,001
54106,TW,44448,NULL,NULL,C,009
54107,TW,44449,NULL,NULL,C,062
54110,TW,44452,NULL,NULL,C,031
54158,TW,44500,NULL,NULL,C,031
54193,TW,44535,NULL,NULL,C,031
54213,TW,44555,NULL,NULL,C,015
54219,CAYMAN,44561,NULL,NULL,C,003
54244,TW,44586,NULL,NULL,C,003
54250,TW,44592,NULL,NULL,C,058
54251,TW,44593,NULL,NULL,C,058
54268,TW,44610,NULL,NULL,C,057
54274,TW,44616,NULL,NULL,C,004
54281,TW,44623,NULL,NULL,C,031
54297,TW,44639,NULL,NULL,C,055
54313,TW,44655,NULL,NULL,C,066
54318,TW,44660,NULL,NULL,C,057
54321,TW,44663,NULL,NULL,C,021
54341,TW,44683,NULL,NULL,C,027
54350,TW,44692,NULL,NULL,C,047
54375,TW,44717,NULL,NULL,C,031
54416,CAYMAN,44758,NULL,NULL,C,055
54417,TW,44759,NULL,NULL,C,047
54426,TW,44768,NULL,NULL,C,003
54460,TW,44802,NULL,NULL,C,015
54463,TW,44805,NULL,NULL,C,031
54468,TW,44810,NULL,NULL,C,027
54470,TW,44812,NULL,NULL,C,047
54471,TW,44813,NULL,NULL,C,015
54480,TW,44822,NULL,NULL,C,015
54481,TW,44823,NULL,NULL,C,071
54501,TW,44843,NULL,NULL,C,047
54504,TW,44846,NULL,NULL,C,015
54507,TW,44849,NULL,NULL,C,015
54513,TW,44855,NULL,NULL,C,015
54533,TW,44875,NULL,NULL,C,027
54544,TW,44886,NULL,NULL,C,015
54561,TW,44903,NULL,NULL,C,055
54563,TW,44905,NULL,NULL,C,047
54570,TW,44912,NULL,NULL,C,062
54577,CAYMAN,44919,NULL,NULL,C,015
54587,TW,44929,NULL,NULL,C,058
54591,TW,44933,NULL,NULL,C,015
54606,TW,44948,NULL,NULL,C,003
54620,TW,44962,NULL,NULL,C,027
54621,TW,44963,NULL,NULL,C,031
54649,TW,44991,NULL,NULL,C,009
54672,TW,45014,NULL,NULL,C,004
54691,TW,45033,NULL,NULL,C,015
54700,TW,45042,NULL,NULL,C,003
54704,TW,45046,NULL,NULL,C,015
54707,TW,45049,NULL,NULL,C,047
54714,TW,45056,NULL,NULL,C,003
54722,TW,45064,NULL,NULL,C,001
54724,CAYMAN,45066,NULL,NULL,C,062
54776,TW,45118,NULL,NULL,C,047
54816,TW,45158,NULL,NULL,C,062
54835,TW,45177,NULL,NULL,C,015
54847,TW,45189,NULL,NULL,C,015
54864,TW,45206,NULL,NULL,C,059
54874,TW,45216,NULL,NULL,C,031
54901,TW,45243,NULL,NULL,C,009
54913,CAYMAN,45255,NULL,NULL,C,047
54923,TW,45265,NULL,NULL,C,004
54939,TW,45281,NULL,NULL,C,003
54948,TW,45290,NULL,NULL,C,047
54949,TW,45291,NULL,NULL,C,009
54983,TW,45325,NULL,NULL,C,009
55001,TW,45343,NULL,NULL,C,047
55027,TW,45369,NULL,NULL,C,047
55072,CAYMAN,45414,NULL,NULL,C,047
55079,TW,45421,NULL,NULL,C,015
55087,TW,45429,NULL,NULL,C,003
55112,TW,45454,NULL,NULL,C,058
55125,TW,45467,NULL,NULL,C,015
55151,CAYMAN,45493,NULL,NULL,C,004
55152,TW,45494,NULL,NULL,C,047
55157,TW,45499,NULL,NULL,C,059
55208,CAYMAN,45550,NULL,NULL,C,047
55226,CAYMAN,45568,NULL,NULL,C,047
55249,TW,45591,NULL,NULL,C,021
55281,TW,45623,NULL,NULL,C,021
55292,TW,45634,NULL,NULL,C,047
55304,TW,45646,NULL,NULL,C,003
55323,TW,45665,NULL,NULL,C,027
55370,TW,45712,NULL,NULL,C,001
55373,TW,45715,NULL,NULL,C,031
55407,TW,45749,NULL,NULL,C,047
55408,TW,45750,NULL,NULL,C,027
55436,CAYMAN,45778,NULL,NULL,C,047
55440,TW,45782,NULL,NULL,C,015
55442,TW,45784,NULL,NULL,C,047
55480,TW,45822,NULL,NULL,C,015
55508,TW,45850,NULL,NULL,C,001
55530,TW,45872,NULL,NULL,C,058
55540,TW,45882,NULL,NULL,C,062
55546,TW,45888,NULL,NULL,C,009
55569,TW,45911,NULL,NULL,C,047
55570,TW,45912,NULL,NULL,C,029
55574,CAYMAN,45916,NULL,NULL,C,004
55641,TW,45983,NULL,NULL,C,003
55703,TW,46045,NULL,NULL,C,001
55736,TW,46078,NULL,NULL,C,021
55741,CAYMAN,46083,NULL,NULL,C,047
55748,TW,46090,NULL,NULL,C,058
55766,TW,46108,NULL,NULL,C,031
55787,CAYMAN,46129,NULL,NULL,C,015
55809,TW,46151,NULL,NULL,C,015
55845,TW,46187,NULL,NULL,C,009
55848,TW,46190,NULL,NULL,C,003
55858,TW,46200,NULL,NULL,C,062
55892,TW,46234,NULL,NULL,C,021
55902,TW,46244,NULL,NULL,C,015
55916,TW,46258,NULL,NULL,C,004
55976,TW,46318,NULL,NULL,C,071
55992,TW,46334,NULL,NULL,C,062
56002,TW,46344,NULL,NULL,C,055
56011,TW,46353,NULL,NULL,C,027
56027,TW,46369,NULL,NULL,C,015
56030,TW,46372,NULL,NULL,C,066
56056,TW,46398,NULL,NULL,C,047
56065,TW,46407,NULL,NULL,C,001
56076,TW,46418,NULL,NULL,C,015
56079,TW,46421,NULL,NULL,C,058
56108,CAYMAN,46450,NULL,NULL,C,027
56127,TW,46469,NULL,NULL,C,047
56130,TW,46472,NULL,NULL,C,003
56132,TW,46474,NULL,NULL,C,058
56148,TW,46490,NULL,NULL,C,047
56153,TW,46495,NULL,NULL,C,031
56174,TW,46516,NULL,NULL,C,052
56186,TW,46528,NULL,NULL,C,021
56193,TW,46535,NULL,NULL,C,057
56217,TW,46559,NULL,NULL,C,003
56232,TW,46574,NULL,NULL,C,015
56233,TW,46575,NULL,NULL,C,062
56246,CAYMAN,46588,NULL,NULL,C,003
56261,TW,46603,NULL,NULL,C,027
56279,TW,46621,NULL,NULL,C,057
56284,CAYMAN,46626,NULL,NULL,C,047
56293,TW,46635,NULL,NULL,C,021
56349,TW,46691,NULL,NULL,C,001
56368,TW,46710,NULL,NULL,C,055
56371,TW,46713,NULL,NULL,C,047
56389,CAYMAN,46731,NULL,NULL,C,015
56443,TW,46785,NULL,NULL,C,015
56463,TW,46805,NULL,NULL,C,027
56469,TW,46811,NULL,NULL,C,031
56474,CAYMAN,46816,NULL,NULL,C,071
56483,CAYMAN,46825,NULL,NULL,C,047
56513,CAYMAN,46855,NULL,NULL,C,029
56528,TW,46870,NULL,NULL,C,057
56534,TW,46876,NULL,NULL,C,027
56579,TW,46921,NULL,NULL,C,062
56613,CAYMAN,46955,NULL,NULL,C,066
56628,TW,46970,NULL,NULL,C,015
56633,TW,46975,NULL,NULL,C,055
56640,TW,46982,NULL,NULL,C,047
56645,TW,46987,NULL,NULL,C,066
56660,TW,47002,NULL,NULL,C,015
56671,TW,47013,NULL,NULL,C,027
56679,TW,47021,NULL,NULL,C,053
56686,TW,47028,NULL,NULL,C,015
56694,TW,47036,NULL,NULL,C,047
56696,TW,47038,NULL,NULL,C,031
56712,TW,47054,NULL,NULL,C,004
56770,TW,47112,NULL,NULL,C,047
56775,CAYMAN,47117,NULL,NULL,C,047
56777,TW,47119,NULL,NULL,C,047
56779,TW,47121,NULL,NULL,C,015
56828,TW,47170,NULL,NULL,C,009
56830,TW,47172,NULL,NULL,C,047
56838,TW,47180,NULL,NULL,C,047
56854,TW,47196,NULL,NULL,C,015
56856,TW,47198,NULL,NULL,C,047
56888,CAYMAN,47230,NULL,NULL,C,021
56890,TW,47232,NULL,NULL,C,047
56910,CAYMAN,47252,NULL,NULL,C,003
56920,TW,47262,NULL,NULL,C,015
56937,TW,47279,NULL,NULL,C,027
56951,CAYMAN,47293,NULL,NULL,C,027
56979,TW,47321,NULL,NULL,C,015
57004,TW,47346,NULL,NULL,C,053
57008,CAYMAN,47350,NULL,NULL,C,047
57050,TW,47392,NULL,NULL,C,004
57085,TW,47427,NULL,NULL,C,047
57095,TW,47437,NULL,NULL,C,015
57128,CAYMAN,47470,NULL,NULL,C,001
57149,TW,47491,NULL,NULL,C,062
57189,TW,47531,NULL,NULL,C,015
57200,TW,47542,NULL,NULL,C,062
57206,CAYMAN,47548,NULL,NULL,C,015
57214,CAYMAN,47556,NULL,NULL,C,027
57268,TW,47610,NULL,NULL,C,004
57272,CAYMAN,47614,NULL,NULL,C,015
57290,TW,47632,NULL,NULL,C,054
57303,TW,47645,NULL,NULL,C,009
57311,TW,47653,NULL,NULL,C,031
57335,CAYMAN,47677,NULL,NULL,C,047
57359,TW,47701,NULL,NULL,C,015
57365,TW,47707,NULL,NULL,C,047
57367,CAYMAN,47709,NULL,NULL,C,047
57375,CAYMAN,47717,NULL,NULL,C,015
57426,TW,47768,NULL,NULL,C,015
57436,TW,47778,NULL,NULL,C,047
57460,CAYMAN,47802,NULL,NULL,C,059
57465,CAYMAN,47807,NULL,NULL,C,027
57490,TW,47832,NULL,NULL,C,053
57494,TW,47836,NULL,NULL,C,057
57496,TW,47838,NULL,NULL,C,015
57498,TW,47840,NULL,NULL,C,004
57522,TW,47864,NULL,NULL,C,058
57529,CAYMAN,47871,NULL,NULL,C,021
57557,TW,47899,NULL,NULL,C,027
57558,TW,47900,NULL,NULL,C,027
57608,TW,47950,NULL,NULL,C,003
57627,TW,47969,NULL,NULL,C,062
57635,CAYMAN,47977,NULL,NULL,C,055
57669,TW,48011,NULL,NULL,C,057
57688,TW,48030,NULL,NULL,C,009
57700,TW,48042,NULL,NULL,C,003
57708,TW,48050,NULL,NULL,C,004
57730,TW,48072,NULL,NULL,C,015
57751,TW,48093,NULL,NULL,C,015
57757,TW,48099,NULL,NULL,C,047
57827,TW,48169,NULL,NULL,C,066
57838,TW,48180,NULL,NULL,C,027
57853,TW,48195,NULL,NULL,C,053
57859,TW,48201,NULL,NULL,C,027
57860,TW,48202,NULL,NULL,C,031
57874,TW,48216,NULL,NULL,C,027
57888,TW,48230,NULL,NULL,C,058
57923,TW,48265,NULL,NULL,C,015
57928,TW,48270,NULL,NULL,C,021
57934,TW,48276,NULL,NULL,C,004
57935,CAYMAN,48277,NULL,NULL,C,047
57949,TW,48291,NULL,NULL,C,031
57969,TW,48311,NULL,NULL,C,015
57971,TW,48313,NULL,NULL,C,053
